TabType	ID	Level	AucGenre	AucSubType	Name	BelongSchool	SetID	MagicKind	MagicType	GetType	PVE_PVP	Get_Force	Get_Desc	BelongMapID	PrestigeRequire
8	642	60	4	1	珈蓝项链	0		外功	破防						
8	643	95	4	1	万佛项链	0		内功	化劲,御劲,破防		PVP				
8	644	32	4	2	熊罴戒	2		治疗		副本			{[人熊]}	20	
8	645	77	4	2	殇情之泪	2		治疗		副本			{[李尧]}	33	
8	646	78	4	2	龙飞扳指	3		外功	破防	副本			{[方宇谦]}	33	
8	647	78	4	2	雨精	3		内功	破防	副本			{[方宇谦]}	33	
8	648	100	4	2	慧子戒	3		内功	会心	副本			{[慧钟]}	45	
8	650	78	4	1	无尘菩提子	5		内功		副本			{[方宇谦]}	33	
8	651	78	4	1	封侯坠	1		外功		副本			{[方宇谦]}	33	
8	653	34	4	3	百战坠	1		防御	招架,外防	副本			{[王彦直]}	19	
8	654	78	4	3	凝寒紫佩	1		防御	拆招,招架,外防	副本			{[方宇谦]}	33	
8	656	85	4	2	激楚戒	3		外功		掉落			{人形怪 61~70}		
8	657	85	4	2	结风戒	2		内功		掉落			{人形怪 61~70}		
8	658	85	4	1	骤雨链	1		外功		掉落			{人形怪 61~70}		
8	659	85	4	1	夕照链	4		内功		掉落			{人形怪 61~70}		
8	660	85	4	3	游龙佩	1		外功		掉落			{人形怪 61~70}		
8	661	85	4	3	浮鸿佩	4		内功		掉落			{人形怪 61~70}		
8	662	34	4	2	兽王玉戒	1		外功		副本			{[人熊]}	20	
8	663	34	4	2	熊罴戒	2		治疗		副本			{[人熊]}	20	
8	664	35	4	2	蓬莱密戒	2		内功		副本			{[方季常]}	17	
8	665	36	4	2	兽王玉戒	1		外功		副本			{[人熊]}	20	
8	666	36	4	2	熊罴戒	2		治疗		副本			{[人熊]}	20	
8	667	36	4	2	悬门	4		治疗		副本			{[冯度]}	19	
8	668	37	4	2	蓬莱密戒	2		内功		副本			{[方季常]}	17	
8	669	38	4	2	兽王玉戒	1		外功		副本			{[人熊]}	20	
8	670	38	4	2	熊罴戒	2		治疗		副本			{[人熊]}	20	
8	671	38	4	2	悬门	4		治疗		副本			{[冯度]}	19	
8	672	39	4	2	蓬莱密戒	2		内功		副本			{[方季常]}	17	
8	673	40	4	2	悬门	4		治疗		副本			{[冯度]}	19	
8	674	44	4	2	净玉	3		外功		副本			{[华鹤炎]}	14	
8	675	46	4	2	净玉	3		外功		副本			{[华鹤炎]}	14	
8	676	48	4	2	净玉	3		外功		副本			{[华鹤炎]}	14	
8	677	51	4	2	蛛红戒	4		内功		副本			{[罗翼]}	18	
8	678	53	4	2	蛛红戒	4		内功		副本			{[罗翼]}	18	
8	679	55	4	2	蛛红戒	4		内功		副本			{[罗翼]}	18	
8	680	58	4	2	太阴石指环	3		外功	会心	副本			{[殷不为]}	34	
8	681	58	4	2	沙罗指轮	4		内功	破防	副本			{[上衫勇刀]}	28	
8	683	59	4	2	般行指环	5		内功		副本			{[秦雷]}	34	
8	684	60	4	2	紫罗兰猫眼石	3		内功		副本			{[肖童]}	34	
8	685	60	4	2	太阴石指环	3		外功	会心	副本			{[殷不为]}	34	
8	686	60	4	2	沙罗指轮	4		内功	破防	副本			{[上衫勇刀]}	28	
8	687	60	4	2	圣火戒指	1		外功		副本			{[阿里曼监察使]}	26	
8	688	60	4	2	阿里曼角戒	2		治疗		副本			{[阿里曼入教主祭司]}	26	
8	689	61	4	2	断念指环	5		防御	外防	副本			{[刘大海]}	34	
8	690	61	4	2	般行指环	5		内功		副本			{[秦雷]}	34	
8	691	62	4	2	紫罗兰猫眼石	3		内功		副本			{[肖童]}	34	
8	692	62	4	2	太阴石指环	3		外功	会心	副本			{[殷不为]}	34	
8	693	62	4	2	沙罗指轮	4		内功	破防	副本			{[上衫勇刀]}	28	
8	694	62	4	2	圣火戒指	1		外功		副本			{[阿里曼监察使]}	26	
8	695	62	4	2	阿里曼角戒	2		治疗		副本			{[阿里曼入教主祭司]}	26	
8	696	63	4	2	断念指环	5		防御	外防	副本			{[刘大海]}	34	
8	697	63	4	2	般行指环	5		内功		副本			{[秦雷]}	34	
8	698	64	4	2	紫罗兰猫眼石	3		内功		副本			{[肖童]}	34	
8	699	64	4	2	太阴石指环	3		外功	会心	副本			{[殷不为]}	34	
8	700	64	4	2	沙罗指轮	4		内功	破防	副本			{[上衫勇刀]}	28	
8	701	64	4	2	圣火戒指	1		外功		副本			{[阿里曼监察使]}	26	
8	702	64	4	2	阿里曼角戒	2		治疗		副本			{[阿里曼入教主祭司]}	26	
8	703	65	4	2	断念指环	5		防御	外防	副本			{[刘大海]}	34	
8	704	65	4	2	般行指环	5		内功		副本			{[秦雷]}	34	
8	705	32	4	1	坤坎链	3		内功		副本			{[邓文峰]}	20	
8	706	34	4	1	护心镜	5		防御	外防	副本			{[人熊]}	20	
8	707	34	4	1	坤坎链	3		内功		副本			{[邓文峰]}	20	
8	708	35	4	1	聋哑锁链	1		外功		副本			{[方季常]}	17	
8	709	36	4	1	护心镜	5		防御	外防	副本			{[人熊]}	20	
8	710	36	4	1	坤坎链	3		内功		副本			{[邓文峰]}	20	
8	711	37	4	1	聋哑锁链	1		外功		副本			{[方季常]}	17	
8	712	37	4	1	斩石护符	3		外功		副本			{[鬼影小次郎]}	19	
8	713	38	4	1	护心镜	5		防御	外防	副本			{[人熊]}	20	
8	714	38	4	1	坤坎链	3		内功		副本			{[邓文峰]}	20	
8	715	39	4	1	聋哑锁链	1		外功		副本			{[方季常]}	17	
8	716	39	4	1	斩石护符	3		外功		副本			{[鬼影小次郎]}	19	
8	717	41	4	1	斩石护符	3		外功		副本			{[鬼影小次郎]}	19	
8	718	43	4	1	啸原护符	4		治疗		副本			{[射云]}	14	
8	719	45	4	1	啸原护符	4		治疗		副本			{[射云]}	14	
8	720	47	4	1	啸原护符	4		治疗		副本			{[射云]}	14	
8	721	50	4	1	黑琥珀骨牙	3		外功	破防	副本			{[杜姬欣]}	18	
8	722	52	4	1	黑琥珀骨牙	3		外功	破防	副本			{[杜姬欣]}	18	
8	723	54	4	1	黑琥珀骨牙	3		外功	破防	副本			{[杜姬欣]}	18	
8	724	56	4	1	黑琥珀骨牙	3		外功	破防	副本			{[杜姬欣]}	18	
8	725	59	4	1	控心石链	3		外功	破防	副本			{[沙利亚]}	26	
8	726	60	4	1	叛军副尉挂饰	1		防御	外防	副本			{[殷不为]}	34	
8	727	61	4	1	天师驱魔符	3		内功	破防	副本			{[源明雅]}	28	
8	728	61	4	1	柳莺舞颈环	4		内功	破防	副本			{[刘大海]}	34	
8	729	61	4	1	碎心链	2		治疗		副本			{[卫栖梧]}	26	
8	730	61	4	1	控心石链	3		外功	破防	副本			{[沙利亚]}	26	
8	731	62	4	1	叛军副尉挂饰	1		防御	外防	副本			{[殷不为]}	34	
8	732	63	4	1	天师驱魔符	3		内功	破防	副本			{[源明雅]}	28	
8	733	63	4	1	柳莺舞颈环	4		内功	破防	副本			{[刘大海]}	34	
8	734	63	4	1	碎心链	2		治疗		副本			{[卫栖梧]}	26	
8	735	63	4	1	控心石链	3		外功	破防	副本			{[沙利亚]}	26	
8	736	64	4	1	叛军副尉挂饰	1		防御	外防	副本			{[殷不为]}	34	
8	737	65	4	1	天师驱魔符	3		内功	破防	副本			{[源明雅]}	28	
8	738	65	4	1	柳莺舞颈环	4		内功	破防	副本			{[刘大海]}	34	
8	739	65	4	1	碎心链	2		治疗		副本			{[卫栖梧]}	26	
8	740	65	4	1	控心石链	3		外功	破防	副本			{[沙利亚]}	26	
8	741	33	4	3	六韬纹坠	2		内功		副本			{[商仲永]}	20	
8	742	34	4	3	将军坠	1		外功		副本			{[邓文峰]}	20	
8	743	35	4	3	六韬纹坠	2		内功		副本			{[商仲永]}	20	
8	744	36	4	3	将军坠	1		外功		副本			{[邓文峰]}	20	
8	745	36	4	3	冬鸣坠	3		内功		副本			{[冯度]}	19	
8	746	36	4	3	护伊坠	4		治疗		副本			{[震天甲士]}	17	
8	747	36	4	3	百战坠	1		防御	招架,外防	副本			{[王彦直]}	19	
8	748	37	4	3	六韬纹坠	2		内功		副本			{[商仲永]}	20	
8	749	38	4	3	将军坠	1		外功		副本			{[邓文峰]}	20	
8	750	38	4	3	冬鸣坠	3		内功		副本			{[冯度]}	19	
8	751	38	4	3	护伊坠	4		治疗		副本			{[震天甲士]}	17	
8	752	38	4	3	百战坠	1		防御	招架,外防	副本			{[王彦直]}	19	
8	753	39	4	3	六韬纹坠	2		内功		副本			{[商仲永]}	20	
8	754	40	4	3	冬鸣坠	3		内功		副本			{[冯度]}	19	
8	755	40	4	3	护伊坠	4		治疗		副本			{[震天甲士]}	17	
8	756	40	4	3	百战坠	1		防御	招架,外防	副本			{[王彦直]}	19	
8	757	43	4	3	神令牌坠	1		防御	外防	副本			{[虎啸]}	14	
8	758	45	4	3	神令牌坠	1		防御	外防	副本			{[虎啸]}	14	
8	759	47	4	3	神令牌坠	1		防御	外防	副本			{[虎啸]}	14	
8	760	51	4	3	醉枝吊坠	5		内功	破防	副本			{[常万山]}	18	
8	761	53	4	3	醉枝吊坠	5		内功	破防	副本			{[常万山]}	18	
8	762	55	4	3	醉枝吊坠	5		内功	破防	副本			{[常万山]}	18	
8	763	58	4	3	斩相思	5		内功	破防	副本			{[阿里曼入教主祭司]}	26	
8	764	58	4	3	缭花香玉	4		治疗		副本			{[殷不为]}	34	
8	766	59	4	3	帅军令饰	3		外功	破防	副本			{[秦雷]}	34	
8	767	60	4	3	和风	1		外功		副本			{[雾影奈叶、猿飞菖蒲]}	28	
8	768	60	4	3	斩相思	5		内功	破防	副本			{[阿里曼入教主祭司]}	26	
8	769	60	4	3	缭花香玉	4		治疗		副本			{[殷不为]}	34	
8	770	61	4	3	清墨笔筒	2		内功	破防	副本			{[刘大海]}	34	
8	771	61	4	3	帅军令饰	3		外功	破防	副本			{[秦雷]}	34	
8	772	61	4	3	睹物思人	1		防御	外防	副本			{[卫栖梧]}	26	
8	773	62	4	3	和风	1		外功		副本			{[雾影奈叶、猿飞菖蒲]}	28	
8	774	62	4	3	斩相思	5		内功	破防	副本			{[阿里曼入教主祭司]}	26	
8	775	62	4	3	缭花香玉	4		治疗		副本			{[殷不为]}	34	
8	776	63	4	3	清墨笔筒	2		内功	破防	副本			{[刘大海]}	34	
8	777	63	4	3	帅军令饰	3		外功	破防	副本			{[秦雷]}	34	
8	778	63	4	3	睹物思人	1		防御	外防	副本			{[卫栖梧]}	26	
8	779	64	4	3	和风	1		外功		副本			{[雾影奈叶、猿飞菖蒲]}	28	
8	780	64	4	3	斩相思	5		内功	破防	副本			{[阿里曼入教主祭司]}	26	
8	781	64	4	3	缭花香玉	4		治疗		副本			{[殷不为]}	34	
8	782	65	4	3	清墨笔筒	2		内功	破防	副本			{[刘大海]}	34	
8	783	65	4	3	帅军令饰	3		外功	破防	副本			{[秦雷]}	34	
8	784	65	4	3	睹物思人	1		防御	外防	副本			{[卫栖梧]}	26	
8	785	33	4	4	药囊	0		通用		副本,商店			{[震天甲士]},{装饰品店}	17	
8	786	32	4	2	折戟戒	1		外功		任务			{五火祭祖}		
8	787	32	4	2	宣号环	0		内功		任务			{五火祭祖}		
8	788	32	4	3	镇魔腰坠	3		外功		任务			{毒人白骨}		
8	789	32	4	3	脱兔坠	0		内功		任务			{毒人白骨}		
8	790	47	4	3	激斗腰坠	1		外功		任务			{八岐神酒}		
8	791	47	4	3	突石腰坠	5		防御	外防	任务			{八岐神酒}		
8	792	47	4	3	固身腰坠	0		内功		任务			{八岐神酒}		
8	793	47	4	3	翠莲腰坠	4		治疗		任务			{八岐神酒}		
8	794	85	4	2	秋水长天戒	1		外功	破防	掉落			{人形怪 61~70}		
8	795	85	4	2	落霞孤鹜戒	4		内功	破防	掉落			{人形怪 61~70}		
8	796	85	4	1	游心太玄链	3		外功	破防	掉落			{人形怪 61~70}		
8	797	85	4	1	江天暮雪链	5		内功	破防	掉落			{人形怪 61~70}		
8	798	85	4	3	雁阵惊寒坠	3		外功	破防	掉落			{人形怪 61~70}		
8	799	85	4	3	朗月垂光佩	3		内功	破防	掉落			{人形怪 61~70}		
8	800	72	4	2	玉阳戒玺	3		外功	会心	任务			{食腐鸟}		
8	801	75	4	2	燕啼红	0		内功	会心	任务			{督促}		
8	802	80	4	2	照空灵翠	4		治疗		任务			{叛逆之女徒·楚霞影}		
8	803	72	4	1	劫义	0		内功		任务			{最色的那个}		
8	804	80	4	1	月无瑕	3		外功		任务			{叛逆之女徒·楚霞影}		
8	805	71	4	3	沙元晨露	1		外功		任务			{内丹}		
8	806	75	4	3	翠羽菡萏	0		内功		任务			{如何成为一名淑女}		
8	807	80	4	3	倾欢长玉	5		防御	内防,外防	任务			{毒功的代价·一}		
8	808	120	4	5	拂尘	0		通用		声望		隐元会	{隐元会声望商}		尊敬
8	809	145	4	5	輪	0		通用		副本			{[风火云三使]}	46	
8	810	62	4	2	子岳戒	1		防御	外防	贡献度			{甲字帮会物资商店}		
8	811	62	4	2	子枫戒	2		内功		贡献度			{甲字帮会物资商店}		
8	812	62	4	2	元风戒	3		外功	御劲,破防		PVP				
8	813	62	4	2	巫木戒	3		内功	御劲,破防		PVP				
8	814	62	4	2	栖霞戒	4		治疗	御劲		PVP				
8	815	62	4	2	混血嗜杀	1		外功	会心,御劲,外防		PVP				
8	816	62	4	2	铁镀银煌	3		内功	会心,御劲		PVP				
8	817	62	4	2	挽玥	5		内功	会心,御劲		PVP				
8	818	62	4	2	隐云尘	4		治疗	御劲		PVP				
8	819	63	4	2	瑶池圣母环	0		内功		任务			{真假大侠}		
8	820	79	4	2	不动明王戒	5		防御	内防,外防	副本			{[陌香]}	33	
8	821	79	4	2	殇情之泪	2		治疗		副本			{[李尧]}	33	
8	822	80	4	2	龙飞扳指	3		外功	破防	副本			{[方宇谦]}	33	
8	823	80	4	2	雨精	3		内功	破防	副本			{[方宇谦]}	33	
8	824	81	4	2	不动明王戒	5		防御	内防,外防	副本			{[陌香]}	33	
8	825	81	4	2	殇情之泪	2		治疗		副本			{[李尧]}	33	
8	826	82	4	2	龙飞扳指	3		外功	破防	副本			{[方宇谦]}	33	
8	827	82	4	2	雨精	3		内功	破防	副本			{[方宇谦]}	33	
8	828	83	4	2	不动明王戒	5		防御	内防,外防	副本			{[陌香]}	33	
8	829	83	4	2	殇情之泪	2		治疗		副本			{[李尧]}	33	
8	830	84	4	2	龙飞扳指	3		外功	破防	副本			{[方宇谦]}	33	
8	831	84	4	2	雨精	3		内功	破防	副本			{[方宇谦]}	33	
8	832	85	4	2	隐鱼纹	0		内功	无双,破防	声望	PVE	南洋商会	{商会声望商}		友好
8	833	85	4	2	湖漪	3		外功	会心,无双	声望	PVE	隐元会	{隐元会声望商}		友好
8	834	85	4	2	融雪戒	0		内功	无双,破防	声望	PVE	东漓寨	{东漓寨声望商}		友好
8	835	102	4	2	浩然戒	1		外功	无双,破防	副本	PVE		{[范霸]}	36	
8	836	102	4	2	乘风戒	5		防御	内防,外防	副本			{[赵天龙]}	36	
8	837	102	4	2	雪胆寒	2		内功	破防	副本			{[煞灵魔尸]}	37	
8	838	102	4	2	藏戒	4		治疗		副本			{[夕罗双]}	43	
8	839	102	4	2	青兮雨	4		内功		副本			{[罗翼]}	41	
8	840	102	4	2	相忘	3		外功	破防	副本			{[庞虎文]}	41	
8	841	102	4	2	慧子戒	3		内功	会心	副本			{[慧钟]}	45	
8	842	104	4	2	浩然戒	1		外功	无双,破防	副本	PVE		{[范霸]}	36	
8	843	104	4	2	乘风戒	5		防御	内防,外防	副本			{[赵天龙]}	36	
8	844	104	4	2	雪胆寒	2		内功	破防	副本			{[煞灵魔尸]}	37	
8	845	104	4	2	藏戒	4		治疗		副本			{[夕罗双]}	43	
8	846	104	4	2	青兮雨	4		内功		副本			{[罗翼]}	41	
8	847	104	4	2	相忘	3		外功	破防	副本			{[庞虎文]}	41	
8	848	104	4	2	慧子戒	3		内功	会心	副本			{[慧钟]}	45	
8	849	105	4	2	且随缘	1		外功	无双,破防	声望	PVE	南洋商会	{商会声望商}		亲密
8	850	105	4	2	霏婴	0		内功	无双,破防	声望	PVE	隐元会	{隐元会声望商}		亲密
8	851	105	4	2	平安戒	4		治疗		声望		镖局联盟	{镖局乙字声望商}		亲密
8	852	105	4	2	灵宝戒	1		防御	外防	声望		东漓寨	{东漓寨声望商}		亲密
8	853	106	4	2	浩然戒	1		外功	无双,破防	副本	PVE		{[范霸]}	36	
8	854	106	4	2	乘风戒	5		防御	内防,外防	副本			{[赵天龙]}	36	
8	855	106	4	2	雪胆寒	2		内功	破防	副本			{[煞灵魔尸]}	37	
8	856	106	4	2	藏戒	4		治疗		副本			{[夕罗双]}	43	
8	857	106	4	2	青兮雨	4		内功		副本			{[罗翼]}	41	
8	858	106	4	2	相忘	3		外功	破防	副本			{[庞虎文]}	41	
8	859	106	4	2	慧子戒	3		内功	会心	副本			{[慧钟]}	45	
8	860	107	4	2	戒胜	1		防御	拆招,招架,外防	副本			{[水中月、镜中花、空中云]}	45	
8	861	109	4	2	戒胜	1		防御	拆招,招架,外防	副本			{[水中月、镜中花、空中云]}	45	
8	862	110	4	2	寅雨戒	3		内功	会心,无双,命中		PVE				
8	863	110	4	2	寅火戒	1		外功	会心,无双,命中		PVE				
8	864	110	4	2	寅商戒	4		内功	无双,破防		PVE				
8	865	110	4	2	寅悟戒	5		内功	无双,命中		PVE				
8	866	111	4	2	戒胜	1		防御	拆招,招架,外防	副本			{[水中月、镜中花、空中云]}	45	
8	867	115	4	2	太极扳指	3		内功	会心,无双	副本	PVE		{[阿里曼监察使]}	40	
8	868	115	4	2	青墨戒指	2		治疗	会心	副本			{[阿里曼入教主祭司]}	40	
8	869	115	4	2	孔雀石戒指	2		内功	无双,破防	副本	PVE		{[尸灵武者]}	44	
8	870	115	4	2	督御守指环	1		防御	外防	副本			{[谢云流]}	44	
8	871	115	4	2	天鸠指环	3		外功	会心	副本			{[齐宗强]}	47	
8	872	115	4	2	戒印	4		内功		副本			{[玄阴子]}	42	
8	873	115	4	2	弈僧戒	5		防御	内防,外防	副本			{[七宝棋盒]}	42	
8	874	115	4	2	念字戒	4		治疗		副本			{[道衍]}	42	
8	875	115	4	2	怀璧戒	1		外功	无双,破防	副本	PVE		{[李裳秋]}	42	
8	876	115	4	2	天枢戒	1		外功	御劲,外防,破防	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		敬重
8	877	115	4	2	天璇戒	3		外功	御劲,破防	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		敬重
8	878	115	4	2	天玑戒	3		内功	御劲,破防	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		敬重
8	879	115	4	2	开阳戒	5		内功	御劲,破防	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		敬重
8	880	115	4	2	玉衡戒	4		治疗	御劲	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		敬重
8	881	115	4	2	素露	1		外功	会心,御劲,外防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		敬重
8	882	115	4	2	清露白莲	3		外功	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		敬重
8	883	115	4	2	业火红阳	3		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		敬重
8	884	115	4	2	墨渊	5		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		敬重
8	885	115	4	2	伏龙翠环	4		治疗	御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		敬重
8	886	117	4	2	太极扳指	3		内功	会心,无双	副本	PVE		{[阿里曼监察使]}	40	
8	887	117	4	2	青墨戒指	2		治疗	会心	副本			{[阿里曼入教主祭司]}	40	
8	888	117	4	2	孔雀石戒指	2		内功	无双,破防	副本	PVE		{[尸灵武者]}	44	
8	889	117	4	2	督御守指环	1		防御	外防	副本			{[谢云流]}	44	
8	890	117	4	2	天鸠指环	3		外功	会心	副本			{[齐宗强]}	47	
8	891	117	4	2	戒印	4		内功		副本			{[玄阴子]}	42	
8	892	117	4	2	弈僧戒	5		防御	内防,外防	副本			{[七宝棋盒]}	42	
8	893	117	4	2	念字戒	4		治疗		副本			{[道衍]}	42	
8	894	117	4	2	怀璧戒	1		外功	无双,破防	副本	PVE		{[李裳秋]}	42	
8	895	119	4	2	太极扳指	3		内功	会心,无双	副本	PVE		{[阿里曼监察使]}	40	
8	896	119	4	2	青墨戒指	2		治疗	会心	副本			{[阿里曼入教主祭司]}	40	
8	897	119	4	2	孔雀石戒指	2		内功	无双,破防	副本	PVE		{[尸灵武者]}	44	
8	898	119	4	2	督御守指环	1		防御	外防	副本			{[谢云流]}	44	
8	899	119	4	2	天鸠指环	3		外功	会心	副本			{[齐宗强]}	47	
8	900	119	4	2	戒印	4		内功		副本			{[玄阴子]}	42	
8	901	119	4	2	弈僧戒	5		防御	内防,外防	副本			{[七宝棋盒]}	42	
8	902	119	4	2	念字戒	4		治疗		副本			{[道衍]}	42	
8	903	119	4	2	怀璧戒	1		外功	无双,破防	副本	PVE		{[李裳秋]}	42	
8	904	120	4	2	黑罡铁环	5		内功	无双,破防	副本	PVE		{[服部胧藏]}	44	
8	905	120	4	2	地煞铁指	1		外功	破防	副本			{[熊奎、汪莽]}	47	
8	906	120	4	2	观冥	5		内功	御劲,破防	副本	PVP		{[方鹤影]}	42	
8	907	120	4	2	盈戒	0		内功	会心,无双,命中	声望	PVE	长歌门	{长歌门声望商}		敬重
8	908	120	4	2	龙蛇戒	0		内功	会心,无双,命中	声望	PVE	东漓寨	{东漓寨声望商}		敬重
8	909	120	4	2	苍玄泣	3		外功	无双,命中	声望	PVE	隐元会	{隐元会声望商}		尊敬
8	910	121	4	2	太极扳指	3		内功	会心,无双	副本	PVE		{[阿里曼监察使]}	40	
8	911	121	4	2	青墨戒指	2		治疗	会心	副本			{[阿里曼入教主祭司]}	40	
8	912	121	4	2	孔雀石戒指	2		内功	无双,破防	副本	PVE		{[尸灵武者]}	44	
8	913	121	4	2	督御守指环	1		防御	外防	副本			{[谢云流]}	44	
8	914	121	4	2	天鸠指环	3		外功	会心	副本			{[齐宗强]}	47	
8	915	121	4	2	戒印	4		内功		副本			{[玄阴子]}	42	
8	916	121	4	2	弈僧戒	5		防御	内防,外防	副本			{[七宝棋盒]}	42	
8	917	121	4	2	念字戒	4		治疗		副本			{[道衍]}	42	
8	918	121	4	2	怀璧戒	1		外功	无双,破防	副本	PVE		{[李裳秋]}	42	
8	919	122	4	2	黑罡铁环	5		内功	无双,破防	副本	PVE		{[服部胧藏]}	44	
8	920	122	4	2	地煞铁指	1		外功	破防	副本			{[熊奎、汪莽]}	47	
8	921	122	4	2	观冥	5		内功	御劲,破防	副本	PVP		{[方鹤影]}	42	
8	922	124	4	2	黑罡铁环	5		内功	无双,破防	副本	PVE		{[服部胧藏]}	44	
8	923	124	4	2	地煞铁指	1		外功	破防	副本			{[熊奎、汪莽]}	47	
8	924	124	4	2	观冥	5		内功	御劲,破防	副本	PVP		{[方鹤影]}	42	
8	925	126	4	2	黑罡铁环	5		内功	无双,破防	副本	PVE		{[服部胧藏]}	44	
8	926	145	4	2	咏雪白月环	4		治疗	会心,化劲,御劲		PVP				
8	927	145	4	2	清露回春环	2		治疗	化劲,御劲		PVP				
8	928	145	4	2	春风拂槛戒	3		外功	化劲,御劲,破防		PVP				
8	929	145	4	2	烟涛微茫戒	3		内功	化劲,御劲,破防		PVP				
8	930	126	4	2	地煞铁指	1		外功	破防	副本			{[熊奎、汪莽]}	47	
8	931	126	4	2	观冥	5		内功	御劲,破防	副本	PVP		{[方鹤影]}	42	
