ItemID	IconID	SoundID	Name	Desc	Requirement
259	1219		巳商佩	<Text>text="藏剑山庄出品的第四批江湖制式装备。\n商，章也，物成就可章度也。" font=100 </text>	
260	2458		苍龙	<Text>text="使用：重置招式“碧水滔天”，调息时间2分钟。\\\n" font=101 </text><Text>text="苍龙长三尺二寸，重十八两。\n玉笛白缨，金柄融光。\n苍龙产自苗疆六诏，乃苗疆独有之金玉制成。苗人言金玉乃苍龙蜕变之时留下的龙鳞，故苍龙笛周身生发祥瑞气息，千年不染尘埃，苍龙笛鸣飘渺入云，有若九宵龙吟。\n昔东海方乾与五毒之主魔刹罗相恋，倾力取而赠之，后方乾离苗疆一去不返，魔刹罗遗笛于深谷。" font=100 </text>	
261	2459		断鬼	<Text>text="使用：重置招式“花语酥心”，调息时间2分钟。\\\n" font=101 </text><Text>text="断鬼长一尺三寸，重十两六钱。\n东海藏宝，其柄流金，笔首覆赤红缨绒，缀妖鬼铁面，笔干嵌血色异形奇玉，若妖鬼之利牙，含生发内力之效。笔头缨绒之内暗藏锋利银片，亦可以之伤人。侠客岛自异域海客手中得之，海客云断鬼之杀意扰动其国之根器，奉王之命，乘船远弃。后东方宇轩得之携来中原，持之对敌，毁人兵刃数柄，东方宇轩以为此笔太过凶戾，纳而不用。" font=100 </text>	
262	2467		西天	<Text>text="使用：重置招式“无相诀”，调息时间2分钟。\\\n" font=101 </text><Text>text="西天杖长六尺七寸，重十八斤六两。\n唐代高僧玄奘远赴西天求取真经所持之禅杖，西天杖首形若大日，上坐神佛，祥云缭绕。\n杖顶大小两颗赤金之珠，传说乃前代高僧留下之圣舍利，舞动之时梵音轻唱，功能震慑心魔，坚定心志，故西天又名九环圣佛锡杖。\n西天杖曾落于少林神僧渡法手中，渡法以之对敌，更盛往昔，后被武林大厨神厨子以八十一道美味佳肴换走。" font=100 </text>	
263	2466		白骨碎云	<Text>text="使用：重置招式“擒龙诀”，调息时间2分钟。\\\n" font=101 </text><Text>text="白骨碎云长六尺一寸，重二十三斤八两。\n传说白骨碎云乃取佛门瑞兽狻猊之骨糅合太玄山真红之木打造，杖首乳白渗青，细看似有重云缭绕其中，迷离缭乱，杖身纹有“卍”字吉祥海云，蕴含吉祥之意。\n白骨碎云当年曾为少林寺十三棍僧之首大将军僧昙宗所用神兵，昙宗持之横扫王世充数名大将；后少林渡会亦仗以成名，此棍原名祥云棍，后“光明僧”陈和尚反出少林，离去之前，设计骗走师祖神兵，为祸武林。从此杀生无数，故人称“白骨碎云”。" font=100 </text>	
264	2460		蛟影	<Text>text="使用：重置招式“凭虚御风”，调息时间2分钟。\\\n" font=101 </text><Text>text="蛟影长三尺七寸，重五斤七两。\n隋代名剑，隋时尝有蛟龙居北海眼，鲸吞海船，为恶一方，人皆惊恐。\n后有“衍工铺”之主取七国精金，锻斩蛟宝剑，大隋名剑师廉飞孙持此剑，率门下，出海四百日，终杀恶蛟于北海。\n蛟影上纹青蛟体相，内隐霜电雷霆。\n此剑曾饮蛟龙之气血，外抑心魔，怯邪静心。蛟影剑历代主人颇多百岁之寿，故又传说此剑蕴延年之效。" font=100 </text>	
265	2461		留情	<Text>text="使用：重置招式“坐忘无我”，调息时间2分钟。\\\n" font=101 </text><Text>text="留情长三尺五寸，重四斤六两。\n长剑留情，有鞘相思。\n神兵世家霸刀山庄老庄主柳五爷早年为公孙大娘精心打造的定情信物，取北国长白山天池铁螺木合柳家所藏青金铸成，剑柄上更被柳五爷以先秦镶嵌之术嵌入一枚留情珠，传说留情珠彻夜长明，可寄千里相思。\n留情剑之鞘名曰相思，留于霸刀山庄柳五爷手中。" font=100 </text>	
266	2463		焚海	<Text>text="使用：重置招式“疾如风”，调息时间2分钟。\\\n" font=101 </text><Text>text="焚海长六尺，重三十斤七两。\n古枪焚海，古之神匠比吕于苍山名湖无尽海手制，此枪出世之日，枪体之精火焚干无尽海之水，故名之焚海。\n焚海枪身为深海沉蓝铁锻打，通体湛蓝，如水波流动其上，枪首三锋五刃，系银鬃缨。此枪自古以来，斩将盈野，一枪刺出，尖啸之音令神哭鬼嚎，宛若大漠飞沙。\n此枪本为大唐皇庭收藏，后被恶人谷柳公子盗出。" font=100 </text>	
267	2462		初尘	<Text>text="使用：重置招式“掠如火”，调息时间2分钟。\\\n" font=101 </text><Text>text="初尘长五尺八寸，重三十三斤四两。\n唐初名将李靖爱枪，以爱妻张初尘之名名之，铁枪红缨，蛇刺斧翅，枪首镶入北地白刚磁；枪尾嵌有燕翼纹金刃，李靖持此枪，倾军之力亦不得破之。\n传说初尘枪内深藏了对爱侣衷心守护之意。此枪本为李家世代相传，终在《九天兵谏·兵之卷》争夺中遗失于江湖。" font=100 </text>	
268	2464		赤练蓝翼	<Text>text="使用：重置招式“满堂势”，调息时间2分钟。\\\n" font=101 </text><Text>text="赤练蓝翼长三尺七寸，重四斤二两。\n隋代奇匠洛斑手制。赤练剑柔钢所制，通体胭红，剑身分为七节，首尾相连，合成一剑；蓝翼剑长二尺二寸，剑柄较短，剑刃甚长，乃精金揉合若参山青银打造。赤练剑在深厚内力逼迫之下，剑身七节脱开延展，更可在尖端勾挂碧翼剑，婉转如意，隔空伤敌。\n此剑为七秀坊萧白胭佩剑，爱其如命。" font=100 </text>	
269	2465		寒铁冰魄	<Text>text="使用：重置招式“风袖低昂”，调息时间2分钟。\\\n" font=101 </text><Text>text="寒铁冰魄长三尺五寸，重六斤六两。\n寒铁冰魄，剑身异常坚固。为昆仑雪域冰魄辅以上品寒铁制成，剑体晶莹透明，剑身上传来的阵阵寒气，侵人骨髓。\n寒铁冰魄为昆仑镇派双宝之一，传说是第一代掌门深入昆仑极寒之地取千年冰魄中及共生寒铁炼制。“恶人谷惨变”后为恶人谷所夺。" font=100 </text>	
270	1221		战龙符	<Text>text="使用：使自身外功攻击提高331点，持续20秒。\\\n" font=105 </text><Text>text="战龙腾四海，英魂啸长空！" font=100 </text>	
271	1222		离掌珠	<Text>text="使用：使自身阴性内功攻击提高596点，持续20秒。\\\n" font=105 </text><Text>text="皎洁圆明内外通，清光似照水晶宫。只缘一点玷相秽，不得终宵在掌中。" font=100 </text>	
272	1223		珠尘梦	<Text>text="使用：使自身治疗疗效提高1191点，持续20秒。\\\n" font=105 </text><Text>text="珠尘圆洁轻且明，苍梧山人偶得之。" font=100 </text>	
273	1224		破无明	<Text>text="使用：使自身阳性内功攻击提高596点，持续20秒。\\\n" font=105 </text><Text>text="空花哪得兼求果，阳焰如何更觅鱼？摄动是禅禅是动，不禅不动即如如。" font=100 </text>	
274	1225		偓佺坠	<Text>text="使用：使自身混元性内功攻击提高596点，持续20秒。\\\n" font=105 </text><Text>text="偓佺饵松，体逸眸方；足蹑鸾凤，走超腾骧。" font=100 </text>	
275	1226		毗琉璃之令	<Text>text="使用：使自身内功抗性提高156点，持续20秒。\\\n" font=105 </text><Text>text="传令众生，增长善根；护持佛法，斩妖除魔！" font=100 </text>	
276	2470		威猛之剑		
277	846		轻敏之剑		
278	2410		君子衫		
279	589		龙鸣笙	<Text>text="我有嘉宾，鼓瑟吹笙。吹笙鼓簧，承筐是将。" font=100 </text>	
280	2411		君子裈		
281	2415		君子冠		
282	2413		君子束带		
283	2412		君子护手		
284	2414		君子履		
285	2471		鸿雁长飞剑		
286	807		流霜弦囊		
287	763		流霜箭		
288	855		江潭落月剑		
289	1199		金珠璎珞		
290	2410		空山袍		
291	1211		紫玉佩		
292	2478		玉龙潜夜剑		
293	2411		空山裤		
294	2415		空山巾		
295	1228		青雀玛瑙戒		
296	1696		月上君子剑		
297	2413		空山带		
298	2412		空山袖		
299	2414		空山靴		
300	808		落玉囊		
301	762		飞玉镖		
302	2480		葬海剑		
303	1229		白龙金玉戒		
304	219	4	忘忧草	<Text>text="生长在花海中的奇特药草。" font=100 </text>	
305	233	4	根雕	<Text>text="造型奇特的树根。" font=100 </text>	
306	1241		黄龙剑谱	<Text>text="藏剑山庄秘传剑谱。" font=100 </text>	
307	855		致情	<Text>text="陌上少年湖畔睡，古越剑庐祭紫薇。\n传说是叶芳致少年时所铸之剑。" font=100 </text>	
308	855		致情	<Text>text="陌上少年湖畔睡，古越剑庐祭紫薇。\n传说是叶芳致少年时所铸之剑。" font=100 </text>	
309	855		致情	<Text>text="陌上少年湖畔睡，古越剑庐祭紫薇。\n传说是叶芳致少年时所铸之剑。" font=100 </text>	
310	281	15	猿肉	<Text>text="非常鲜美的肉,可以作成很多菜肴。" font=100 </text>	
311	285	15	猿脑	<Text>text="猿猴的大脑,听说吃了可以使人聪慧。" font=100 </text>	
312	286	15	鹿肉	<Text>text="非常鲜美的肉,可以作成很多菜肴。" font=100 </text>	
313	70	15	鹿筋	<Text>text="鹿蹄筋,听说用它做的菜肴相当美味。" font=100 </text>	
314	102	4	鹿皮	<Text>text="柔韧而且轻便的皮,不错的制衣材料。" font=100 </text>	
315	282	15	野狼心	<Text>text="山野狼的心,传说其中的血液不会凝结。" font=100 </text>	
316	179	15	野狼肉	<Text>text="非常鲜美的肉,可以作成很多菜肴。" font=100 </text>	
317	102	4	恶狼皮	<Text>text="角质皮,非常结实的皮。" font=100 </text>	
318	84	15	幼狼毫		
319	231	4	硬龟壳	<Text>text="乌龟的背壳,坚硬无比。" font=100 </text>	
320	286	15	龟掌肉	<Text>text="非常鲜美的肉,可以作成很多菜肴。" font=100 </text>	
321	277	15	猿臂		
322	278	16	新鲜的桃子		
323	74	15	刺手的毛皮		
324	270	15	细长的尾巴		
325	276	15	鹿角		
326	282	15	新鲜的鹿珍		
327	267	15	硬蹄子		
328	281	15	鹿肝		
329	180	15	鲜兽血		
330	593	1	阿里曼火种	<Text>text="“烧吧！烧掉一切，然后回到真神的怀抱中来！”" font=100 </text>	
331	75	15	坚硬的毫毛		
332	274	15	锋利的兽牙		
333	1316	4	锯齿龟肉		
334	284	15	椭圆的小蛋		
335	68	15	尖牙齿		
336	275	15	硬尾巴		
337	273	15	幼鳄尾		
338	67	15	小尖牙		
339	79	4	带鳞片的硬皮		
340	286	15	腐烂的鱼肉		
341	248	7	手迹		
342	305	2	“侠”字侠客令		
343	228	4	一枝桃花		
344	175	1	天工图：玄铁剑	<Text>text="使用：学会制作玄铁剑。" font=105 </text>	
345	242	7	一副墨宝		
346	1236	8	镯子		
347	177	4	万花厚布条		
348	314	4	破烂木屐		
349	206	5	破损的刀鞘		
350	48	1	红珠木冠		
351	143	4	木下巴		
352	276	15	破损的木角		
353	142	4	烂铜机关爪		
354	142	4	钢爪		
355	144	12	风火轮		
356	100	16	芙蕖饼	<Text>text="在15秒内恢复XX点血气,不能在战斗中使用。\\\n" font=105 </text><Text>text="万花特产,香脆可口。" font=100 </text>	
357	266	16	莲蓉糕	<Text>text="在15秒内恢复XX点血气,不能在战斗中使用。\\\n" font=105 </text><Text>text="白蓉香糕,齿间留香。" font=100 </text>	
358	264	16	知味糕	<Text>text="在15秒内恢复XX点血气,不能在战斗中使用。\\\n" font=105 </text><Text>text="万花名点,知其味者,皆不思离去。" font=100 </text>	
359	260	16	灯香酥	<Text>text="在15秒内恢复XX点血气,不能在战斗中使用。\\\n" font=105 </text><Text>text="万花名点,其外酥脆,其内香软。" font=100 </text>	
360	264	16	凤凰卷	<Text>text="在15秒内恢复XX点血气,不能在战斗中使用。\\\n" font=105 </text><Text>text="万花名点,所谓:一卷凤凰仙人眷,万锭金银世人恋。" font=100 </text>	
361	259	16	芝灵点心	<Text>text="在15秒内恢复XX点血气,不能在战斗中使用。\\\n" font=105 </text><Text>text="芝麻做的小点心。" font=100 </text>	
362	236	4	草华露	<Text>text="在15秒内恢复XX点血气,不能在战斗中使用。\\\n" font=105 </text><Text>text="万花仙草上凝结的露水。" font=100 </text>	
363	855		致情	<Text>text="陌上少年湖畔睡，古越剑庐祭紫薇。\n传说是叶芳致少年时所铸之剑。" font=100 </text>	
364	2418		千秋护手		
365	2418		千秋护手		
366	2418		千秋护手		
367	572	1	霜鳞		
368	92	7	生活技能配方书	<Text>text=<测试使用。> font=100 </text>	
369	179	15	猴肉		
370	102	4	猴皮		
371	277	15	猴臂		
372	74	15	猴毛		
373	270	15	猴尾巴		
374	704	4	芭蕉扇	<Text>text="使用：对炉子使用以加大火力。\\\n" font=105 </text><Text>text="煽风点火，必备良品。" font=100 </text>	
375	685	4	火钳	<Text>text="使用：对炉子使用以减小火力。\\\n" font=105 </text><Text>text="釜底抽薪，不二之选。" font=100 </text>	
376	235	4	蒸过头的茶叶	<Text>text="万事需谨慎，不要太过火。" font=100 </text>	
377	226	4	新鲜茶叶	<Text>text="新近采摘的茶叶，放进甑子里蒸熟可制茶饼。" font=100 </text>	
378	139	16	茶饼	<Text>text="月落星湖然染碧色，翠叶幽香漫谷间。" font=100 </text>	
379	105	14	茶汤	<Text>text="炉中柴红火正旺，快取清流好做汤。" font=100 </text>	
380	310	7	失落的书页	<Text>text="只言片语，难解真章。" font=100 </text>	
381	310	7	颜真卿之信	<Text>text="书圣命你送至酒中仙处，切莫拆看。" font=100 </text>	
382	183	16	大块面团	<Text>text="使用：搓成中团。\\\n" font=105 </text><Text>text="白白的面团。" font=100 </text>	
383	186	16	中块面团	<Text>text="使用：搓成小块面团。\\\n" font=105 </text><Text>text="大块面团揉搓而成。" font=100 </text>	
384	369	16	小块面团	<Text>text="做鱼饵所需之物。" font=100 </text>	
385	241	7	酒中仙书信	<Text>text="酒中仙回复颜真卿的书信。" font=100 </text>	
386	26	12	毛笔	<Text>text="使用：在亭内的案前使用以练习书法。\\\n" font=105 </text><Text>text="万事要成功，离不开一个“勤”字。" font=100 </text>	
387	242	7	前人的字	<Text>text="均是大家之作。" font=100 </text>	
388	246	7	维林的书信	<Text>text="王维林写给苏雨鸾的信。" font=100 </text>	
389	105	14	参茶	<Text>text="秘法炮制，最能养身。" font=100 </text>	
390	293	7	画风的纸笔	<Text>text="用有形之笔，画无形之风。" font=100 </text>	
391	244	7	林白轩的画	<Text>text="远看山有色，近听水无声。春去花还在，人来鸟不惊。" font=100 </text>	
392	293	7	白轩之作	<Text>text="白轩无双笔，人间锦绣图。" font=100 </text>	
393	248	7	弦枫的遗书	<Text>text="使用：可阅读。\\\n" font=105 </text><Text>text="可怜痴情种，从此两相隔。" font=100 </text>	
394	294	7	晚宴请帖	<Text>text="东方宇轩托苏雨鸾交给方碧玲的请帖。" font=100 </text>	
395	137	9	茶末	<Text>text="使用：在不同的水中可调成不同的茶膏。\\\n" font=105 </text><Text>text="好茶成末也芬芳。" font=100 </text>	
396	175	1	天工图：雷烈	<Text>text="使用：学会制作雷烈。" font=105 </text>	
397	175	1	天工图：君子	<Text>text="使用：学会制作君子。" font=105 </text>	
398	175	1	天工图：红炎	<Text>text="使用：学会制作红炎。" font=105 </text>	
399	289	16	寿司	<Text>text="日本传统食物，看起来很新鲜的样子。" font=100 </text>	
400	260	16	河豚刺身		
401	264	16	炸虾		
402	250	14	烧酒		
403	585	16	鱿鱼干		
404	552	16	烤鳗鱼		
405	590	14	冰花露		
406	1544	15	夜光螺		
407	85	15	龙虾籽		
408	67	15	熊牙		
409	279	15	熊眼		
410	179	15	小肉块		
411	107	15	熊胆		
412	1316	4	巨龟肉		
413	284	15	巨龟蛋		
414	66	15	巨龟牙齿		
415	275	15	巨龟尾		
416	370	15	巨蛛腿		
417	371	15	巨蛛网		
418	372	15	巨蛛牙		
419	111	14	巨蛛毒液		
420	667	15	蜈蚣腿		
421	82	15	山狼爪子		
